Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,8.1,4.8395791054,2.6132061047,4.658,4.303,3.5086,-0.21,8,0.85,0.4,382.74,184.68,116.48,88.87,73.48,2,-3.13E-6,0.08,0.6227,0.362,0.001633,0.003222,0.005441,-1.0,0.01532,-5.987,-3.753,-1.125,-5.177
0.0152,0.01508,8.1,4.8395895958,2.6132061632,4.656,4.32,3.5062,-0.238,8,0.85,0.4,398.25,194.08,122.14,93.25,77.11,2,-3.77E-6,0.11,0.6227,0.362,0.001633,0.003222,0.005441,-1.0,0.01532,-6.031,-3.673,-0.947,-5.115
0.0152,0.01508,8.1,4.8396034241,2.6132062402,4.653,4.33,3.5049,-0.252,8,0.85,0.4,406.75,199.27,125.25,95.67,79.12,2,-4.16E-6,0.13,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.054,-3.618,-0.834,-5.072
0.0152,0.01508,8.1,4.8396196365,2.6132063305,4.648,4.335,3.5041,-0.261,8,0.85,0.4,412.06,202.53,127.21,97.19,80.37,2,-4.41E-6,0.14,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.068,-3.584,-0.763,-5.045
0.0152,0.01508,8.1,4.8396401405,2.6132064446,4.644,4.34,3.5034,-0.27,8,0.851,0.4,416.82,205.46,128.96,98.56,81.51,2,-4.65E-6,0.15,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.08,-3.553,-0.7,-5.02
0.0152,0.01508,8.1,4.8396401405,2.6132064446,4.643,4.537,3.4772,-0.571,8,0.851,0.4,644.84,354.47,217.1,167.25,138.5,2,-3.6E-5,1.28,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.572,-1.552,2.704,-3.33
0.0152,0.01508,8.1,4.8396406174,2.6132064473,4.643,4.5,3.4821,-0.514,8,0.851,0.4,593.91,319.83,196.79,151.37,125.32,2,-2.45E-5,0.82,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.479,-2.276,1.55,-3.957
0.0152,0.01508,8.1,4.8396420479,2.6132064553,4.642,4.439,3.4901,-0.422,8,0.851,0.4,519.55,270.6,167.75,128.72,106.53,2,-1.31E-5,0.41,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.328,-2.949,0.462,-4.528
0.0152,0.01508,8.1,4.8396444321,2.6132064685,4.641,4.347,3.5023,-0.281,8,0.851,0.4,423.97,209.88,131.61,100.61,83.21,2,-5.04E-6,0.17,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.098,-3.51,-0.608,-4.986
0.0152,0.01508,8.1,4.8396487236,2.6132064924,4.64,4.251,3.5152,-0.133,8,0.851,0.4,327.0,160.54,101.89,77.59,64.13,2,-1.84E-6,0.04,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-5.856,-3.926,-1.572,-5.299
0.0152,0.01508,8.1,4.8396549225,2.613206527,4.639,4.29,3.5098,-0.195,8,0.851,0.4,372.34,179.44,113.31,86.43,71.45,2,-2.79E-6,0.07,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-5.956,-3.784,-1.205,-5.198
0.0152,0.01508,8.1,4.8396635056,2.6132065748,4.636,4.32,3.5058,-0.241,8,0.851,0.4,399.62,194.93,122.64,93.65,77.44,2,-3.81E-6,0.11,0.6227,0.362,0.001634,0.003222,0.005441,-1.0,0.01532,-6.03,-3.655,-0.915,-5.099
0.0152,0.01508,8.1,4.8396744728,2.6132066358,4.633,4.337,3.5034,-0.268,8,0.851,0.401,415.54,204.69,128.49,98.2,81.21,2,-4.57E-6,0.15,0.6227,0.362,0.001635,0.003222,0.005441,-1.0,0.01532,-6.074,-3.555,-0.707,-5.021
0.0152,0.01508,8.1,4.8396887779,2.6132067155,4.629,4.346,3.5022,-0.282,8,0.851,0.401,424.12,210.0,131.67,100.67,83.26,2,-5.03E-6,0.17,0.6227,0.362,0.001635,0.003222,0.005441,-1.0,0.01532,-6.096,-3.502,-0.596,-4.979
0.0152,0.01508,8.1,4.8397068977,2.6132068164,4.624,4.351,3.5014,-0.291,8,0.852,0.401,429.36,213.25,133.62,102.18,84.51,2,-5.32E-6,0.18,0.6227,0.362,0.001635,0.003222,0.005441,-1.0,0.01532,-6.108,-3.469,-0.528,-4.953
0.0152,0.01508,8.1,4.8397283554,2.6132069359,4.618,4.356,3.5007,-0.298,8,0.852,0.401,433.96,216.12,135.33,103.52,85.62,2,-5.58E-6,0.19,0.6227,0.362,0.001636,0.003222,0.005441,-1.0,0.01532,-6.119,-3.44,-0.468,-4.929
0.0152,0.01508,8.1,4.8397283554,2.6132069359,4.617,4.552,3.4743,-0.601,8,0.852,0.401,671.68,373.21,228.02,175.83,145.62,2,-4.32E-5,1.53,0.6227,0.362,0.001636,0.003222,0.005441,-1.0,0.01532,-6.611,-1.138,3.359,-2.97
0.0152,0.01508,8.1,4.8397288322,2.6132069385,4.617,4.515,3.4793,-0.544,8,0.852,0.401,619.02,336.98,206.83,159.25,131.86,2,-2.95E-5,1.0,0.6227,0.362,0.001636,0.003222,0.005441,-1.0,0.01532,-6.519,-1.967,2.037,-3.69
0.0152,0.01508,8.1,4.8397302628,2.6132069465,4.616,4.455,3.4873,-0.452,8,0.852,0.401,541.6,285.14,176.33,135.43,112.09,2,-1.58E-5,0.49,0.6227,0.362,0.001636,0.003222,0.005441,-1.0,0.01532,-6.368,-2.807,0.689,-4.407
0.0152,0.01508,8.1,4.8397331238,2.6132069624,4.615,4.364,3.4995,-0.311,8,0.852,0.401,442.08,221.2,138.36,105.88,87.57,2,-6.09E-6,0.21,0.6227,0.362,0.001636,0.003222,0.005441,-1.0,0.01532,-6.139,-3.376,-0.346,-4.877
0.0152,0.01508,8.1,4.8397374153,2.6132069863,4.614,4.266,3.5125,-0.162,8,0.852,0.401,346.86,168.97,106.98,81.54,67.4,2,-2.22E-6,0.05,0.6227,0.362,0.001636,0.003222,0.005441,-1.0,0.01532,-5.896,-3.859,-1.401,-5.25
0.0152,0.01508,8.1,4.839744091,2.6132070235,4.612,4.306,3.5072,-0.224,8,0.852,0.401,389.51,188.81,118.95,90.81,75.08,2,-3.36E-6,0.09,0.6227,0.362,0.001636,0.003222,0.005441,-1.0,0.01532,-5.996,-3.699,-1.021,-5.132
0.0152,0.01508,8.1,4.8397531509,2.613207074,4.609,4.335,3.5032,-0.269,8,0.852,0.401,415.87,204.93,128.62,98.32,81.31,2,-4.56E-6,0.15,0.6226,0.362,0.001636,0.003223,0.005441,-1.0,0.01532,-6.069,-3.541,-0.685,-5.008
0.0152,0.01508,8.1,4.8397655487,2.613207143,4.605,4.352,3.5008,-0.296,8,0.853,0.401,432.08,214.98,134.64,102.99,85.18,2,-5.46E-6,0.18,0.6226,0.362,0.001637,0.003223,0.005441,-1.0,0.01532,-6.111,-3.444,-0.481,-4.932
0.0152,0.01508,8.1,4.8397808075,2.613207228,4.6,4.361,3.4996,-0.31,8,0.853,0.401,440.69,220.36,137.85,105.49,87.25,2,-5.98E-6,0.21,0.6226,0.362,0.001637,0.003223,0.005441,-1.0,0.01532,-6.132,-3.382,-0.361,-4.881
0.0152,0.01508,8.1,4.8398003578,2.6132073368,4.593,4.365,3.4988,-0.318,8,0.853,0.401,445.8,223.57,139.76,106.98,88.49,2,-6.3E-6,0.23,0.6226,0.362,0.001638,0.003223,0.005441,-1.0,0.01532,-6.143,-3.335,-0.277,-4.841
0.0152,0.01508,8.1,4.8398237228,2.6132074669,4.586,4.369,3.4982,-0.325,8,0.854,0.401,450.21,226.36,141.42,108.28,89.56,2,-6.59E-6,0.19,0.6226,0.3621,0.001638,0.003223,0.005441,-1.0,0.01532,-6.153,-3.394,-0.364,-4.893
0.0152,0.01508,8.1,4.8398237228,2.6132074669,4.585,4.566,3.4716,-0.628,8,0.854,0.401,697.22,391.33,238.54,184.12,152.49,2,-5.1E-5,1.8,0.6226,0.3621,0.001638,0.003223,0.005441,-1.0,0.01532,-6.644,-0.716,4.018,-2.601
0.0152,0.01508,8.1,4.8398241997,2.6132074696,4.584,4.529,3.4765,-0.572,8,0.854,0.401,642.99,353.61,216.53,166.88,138.19,2,-3.49E-5,1.25,0.6226,0.3621,0.001638,0.003224,0.005441,-1.0,0.01532,-6.553,-1.571,2.661,-3.344
0.0152,0.01508,8.1,4.839826107,2.6132074802,4.584,4.469,3.4846,-0.479,8,0.854,0.401,562.74,299.28,184.64,141.96,117.5,2,-1.87E-5,0.62,0.6226,0.3621,0.001638,0.003224,0.005441,-1.0,0.01532,-6.403,-2.571,1.06,-4.205
0.0152,0.01508,8.1,4.839828968,2.6132074961,4.583,4.378,3.4969,-0.339,8,0.854,0.401,459.56,232.27,144.94,111.02,91.83,2,-7.25E-6,0.21,0.6226,0.3621,0.001638,0.003224,0.005441,-1.0,0.01532,-6.175,-3.337,-0.257,-4.847
0.0152,0.01508,8.1,4.8398337364,2.6132075227,4.581,4.281,3.51,-0.19,8,0.854,0.401,366.31,177.21,111.94,85.4,70.6,2,-2.63E-6,0.07,0.6226,0.3621,0.001638,0.003224,0.005441,-1.0,0.01532,-5.931,-3.775,-1.208,-5.187
0.0152,0.01508,8.1,4.839840889,2.6132075625,4.578,4.32,3.5046,-0.251,8,0.854,0.402,404.64,198.07,124.49,95.13,78.66,2,-3.99E-6,0.12,0.6226,0.3621,0.001638,0.003225,0.005441,-1.0,0.01532,-6.031,-3.596,-0.81,-5.049
0.0152,0.01508,8.1,4.8398509026,2.6132076183,4.574,4.349,3.5006,-0.297,8,0.854,0.402,431.88,214.91,134.57,102.97,85.15,2,-5.41E-6,0.18,0.6226,0.3621,0.001638,0.003225,0.005441,-1.0,0.01532,-6.103,-3.43,-0.462,-4.919
0.0152,0.01508,8.1,4.8398637772,2.61320769,4.569,4.366,3.4982,-0.323,8,0.854,0.402,448.59,225.38,140.83,107.83,89.19,2,-6.46E-6,0.18,0.6226,0.3621,0.001638,0.003226,0.00544,-1.0,0.01533,-6.145,-3.393,-0.367,-4.891
0.0152,0.01508,8.1,4.8398804665,2.6132077829,4.563,4.374,3.497,-0.337,8,0.854,0.402,457.52,231.02,144.19,110.45,91.36,2,-7.07E-6,0.2,0.6226,0.3621,0.001639,0.003227,0.00544,-1.0,0.01533,-6.165,-3.343,-0.272,-4.85
0.0152,0.01508,8.1,4.8399014473,2.6132078997,4.555,4.379,3.4962,-0.345,8,0.855,0.402,462.88,234.44,146.22,112.04,92.67,2,-7.46E-6,0.22,0.6226,0.3621,0.001639,0.003228,0.00544,-1.0,0.01533,-6.177,-3.3,-0.195,-4.814
0.0152,0.01508,8.1,4.8399267197,2.6132080404,4.545,4.382,3.4955,-0.353,8,0.855,0.402,467.56,237.43,147.99,113.43,93.82,2,-7.81E-6,0.24,0.6226,0.3621,0.001639,0.00323,0.00544,-1.0,0.01533,-6.186,-3.262,-0.127,-4.782
0.0152,0.01508,8.1,4.8399267197,2.6132080404,4.544,4.579,3.4688,-0.656,8,0.855,0.402,724.55,411.03,249.94,193.12,159.96,2,-6.05E-5,2.23,0.6226,0.3621,0.001639,0.00323,0.00544,-1.0,0.01533,-6.677,-0.041,5.05,-1.999
0.0152,0.01508,8.1,4.8399271965,2.6132080431,4.543,4.543,3.4737,-0.601,8,0.855,0.402,668.7,371.73,227.07,175.19,145.07,2,-4.16E-5,1.5,0.6226,0.3621,0.001639,0.00323,0.00544,-1.0,0.01533,-6.587,-1.165,3.301,-2.991
0.0152,0.01508,8.1,4.8399291039,2.6132080537,4.543,4.483,3.4818,-0.508,8,0.855,0.402,585.41,314.68,193.66,149.05,123.38,2,-2.23E-5,0.76,0.6226,0.3621,0.001639,0.00323,0.00544,-1.0,0.01533,-6.437,-2.323,1.45,-3.991
0.0152,0.01508,8.1,4.8399319649,2.6132080696,4.541,4.392,3.4941,-0.369,8,0.855,0.402,478.33,244.31,152.08,116.61,96.47,2,-8.67E-6,0.28,0.6226,0.3621,0.001639,0.003231,0.00544,-1.0,0.01533,-6.21,-3.182,0.017,-4.716
0.0152,0.01508,8.1,4.8399372101,2.6132080988,4.539,4.294,3.5073,-0.218,8,0.855,0.402,384.97,186.13,117.29,89.58,74.05,2,-3.14E-6,0.08,0.6226,0.3621,0.001639,0.003231,0.00544,-1.0,0.01533,-5.966,-3.688,-1.023,-5.118
0.0152,0.01508,8.1,4.8399448395,2.6132081413,4.535,4.334,3.5019,-0.28,8,0.855,0.402,420.78,208.08,130.46,99.8,82.53,2,-4.76E-6,0.16,0.6225,0.3621,0.001639,0.003232,0.005439,-1.0,0.01533,-6.065,-3.478,-0.575,-4.954
0.0152,0.01508,8.1,4.8399548531,2.6132081971,4.531,4.363,3.4979,-0.325,8,0.856,0.402,448.86,225.63,140.95,107.96,89.29,2,-6.43E-6,0.18,0.6225,0.3621,0.001639,0.003234,0.005439,-1.0,0.01533,-6.137,-3.374,-0.342,-4.874
0.0152,0.01508,8.1,4.8399686813,2.6132082741,4.524,4.379,3.4955,-0.351,8,0.856,0.402,466.05,236.53,147.44,113.01,93.48,2,-7.66E-6,0.23,0.6225,0.3621,0.001639,0.003236,0.005439,-1.0,0.01534,-6.177,-3.263,-0.135,-4.782
0.0152,0.01508,8.1,4.8399863243,2.6132083723,4.516,4.387,3.4943,-0.365,8,0.856,0.402,475.24,242.41,150.93,115.74,95.74,2,-8.38E-6,0.26,0.6225,0.3622,0.001638,0.003239,0.005439,-1.0,0.01534,-6.197,-3.193,-0.008,-4.723
0.0152,0.01508,8.1,4.840007782,2.6132084918,4.506,4.391,3.4935,-0.373,8,0.857,0.401,480.8,246.0,153.06,117.41,97.12,2,-8.83E-6,0.28,0.6225,0.3622,0.001637,0.003242,0.005438,-1.0,0.01534,-6.208,-3.148,0.071,-4.686
0.0152,0.01508,8.1,4.8400344849,2.6132086404,4.494,4.395,3.4928,-0.381,8,0.857,0.401,485.69,249.17,154.93,118.88,98.34,2,-9.24E-6,0.3,0.6225,0.3622,0.001634,0.003246,0.005438,-1.0,0.01534,-6.217,-3.108,0.142,-4.651
0.0152,0.01508,8.1,4.8400344849,2.6132086404,4.493,4.591,3.4659,-0.685,8,0.857,0.403,752.87,431.82,261.94,202.62,167.84,2,-7.15E-5,2.66,0.6224,0.3622,0.001642,0.003246,0.005438,-1.0,0.01535,-6.708,0.631,6.081,-1.4
0.0152,0.01508,8.1,4.8400349617,2.6132086431,4.493,4.555,3.4707,-0.63,8,0.857,0.403,695.46,390.92,238.19,183.99,152.36,2,-4.94E-5,1.76,0.6224,0.3622,0.001642,0.003246,0.005438,-1.0,0.01535,-6.619,-0.74,3.963,-2.62
0.0152,0.01508,8.1,4.840036869,2.6132086537,4.492,4.496,3.4789,-0.538,8,0.857,0.403,609.07,331.01,203.2,156.57,129.61,2,-2.66E-5,0.9,0.6224,0.3622,0.001642,0.003246,0.005438,-1.0,0.01535,-6.47,-2.074,1.84,-3.778
0.0152,0.01508,8.1,4.8400402069,2.6132086723,4.49,4.405,3.4912,-0.398,8,0.857,0.402,497.96,257.11,159.64,122.55,101.38,2,-1.04E-5,0.34,0.6224,0.3622,0.001641,0.003247,0.005438,-1.0,0.01535,-6.244,-3.019,0.301,-4.578
0.0152,0.01508,8.1,4.8400449753,2.6132086989,4.487,4.307,3.5046,-0.247,8,0.857,0.402,400.38,195.57,122.93,94.0,77.71,2,-3.74E-6,0.11,0.6224,0.3622,0.00164,0.003249,0.005438,-1.0,0.01535,-5.999,-3.584,-0.812,-5.034
0.0152,0.01508,8.1,4.8400530815,2.613208744,4.483,4.347,3.4991,-0.309,8,0.857,0.402,437.56,218.62,136.73,104.72,86.6,2,-5.66E-6,0.19,0.6224,0.3622,0.001639,0.003251,0.005437,-1.0,0.01535,-6.097,-3.36,-0.347,-4.857
0.0152,0.01508,8.1,4.8400635719,2.6132088024,4.478,4.375,3.4951,-0.353,8,0.857,0.402,466.4,236.87,147.6,113.19,93.62,2,-7.62E-6,0.23,0.6224,0.3622,0.001638,0.003254,0.005437,-1.0,0.01535,-6.167,-3.239,-0.102,-4.76
0.0152,0.01508,8.1,4.8400774002,2.6132088794,4.47,4.391,3.4928,-0.379,8,0.858,0.401,483.91,248.1,154.28,118.39,97.93,2,-9.04E-6,0.29,0.6224,0.3622,0.001635,0.003257,0.005437,-1.0,0.01535,-6.207,-3.109,0.133,-4.651
0.0152,0.01508,8.1,4.84009552,2.6132089803,4.461,4.398,3.4915,-0.393,8,0.858,0.4,493.18,254.11,157.84,121.18,100.24,2,-9.86E-6,0.33,0.6224,0.3622,0.001632,0.003262,0.005437,-1.0,0.01536,-6.226,-3.038,0.259,-4.592
0.0152,0.01508,8.1,4.8401179314,2.613209105,4.449,4.402,3.4908,-0.401,8,0.858,0.399,498.74,257.75,159.99,122.87,101.64,2,-1.04E-5,0.34,0.6224,0.3622,0.001627,0.003268,0.005436,-1.0,0.01536,-6.236,-2.993,0.337,-4.554
0.0152,0.01508,8.1,4.8401451111,2.6132092564,4.434,4.405,3.49,-0.408,8,0.859,0.398,503.59,260.95,161.87,124.35,102.87,2,-1.08E-5,0.36,0.6224,0.3622,0.001621,0.003276,0.005436,-1.0,0.01536,-6.243,-2.953,0.405,-4.52
0.0152,0.01508,8.1,4.8401451111,2.6132092564,4.433,4.602,3.4629,-0.713,8,0.859,0.401,780.8,452.76,273.97,212.19,175.76,2,-8.38E-5,3.08,0.6223,0.3623,0.001635,0.003276,0.005435,-1.0,0.01537,-6.734,1.28,7.071,-0.822
0.0152,0.01508,8.1,4.8401460648,2.6132092617,4.433,4.566,3.4678,-0.659,8,0.859,0.401,721.89,410.28,249.37,192.85,159.7,2,-5.81E-5,2.18,0.6223,0.3623,0.001635,0.003276,0.005435,-1.0,0.01537,-6.646,-0.072,4.985,-2.024
0.0152,0.01508,8.1,4.8401474953,2.6132092696,4.432,4.507,3.4759,-0.567,8,0.859,0.401,632.48,347.48,212.78,164.16,135.89,2,-3.13E-5,1.14,0.6223,0.3623,0.001634,0.003277,0.005435,-1.0,0.01537,-6.498,-1.688,2.444,-3.441
0.0152,0.01508,8.1,4.8401508331,2.6132092882,4.43,4.417,3.4883,-0.427,8,0.859,0.401,517.41,270.0,167.23,128.53,106.33,2,-1.23E-5,0.4,0.6223,0.3623,0.001634,0.003278,0.005435,-1.0,0.01537,-6.273,-2.875,0.531,-4.454
0.0152,0.01508,8.1,4.8401560783,2.6132093174,4.426,4.319,3.5018,-0.275,8,0.859,0.4,415.6,205.02,128.56,98.42,81.36,2,-4.41E-6,0.14,0.6223,0.3623,0.001632,0.00328,0.005435,-1.0,0.01537,-6.026,-3.461,-0.572,-4.934
0.0152,0.01508,8.1,4.8401641846,2.6132093626,4.421,4.358,3.4963,-0.337,8,0.859,0.4,454.03,229.14,142.96,109.63,90.65,2,-6.66E-6,0.19,0.6223,0.3623,0.00163,0.003283,0.005435,-1.0,0.01537,-6.124,-3.301,-0.231,-4.808
0.0152,0.01508,8.1,4.8401751518,2.6132094236,4.415,4.385,3.4924,-0.381,8,0.859,0.399,483.46,247.98,154.16,118.36,97.89,2,-8.92E-6,0.29,0.6223,0.3623,0.001627,0.003288,0.005435,-1.0,0.01538,-6.193,-3.086,0.161,-4.629
0.0152,0.01508,8.1,4.8401899338,2.6132095059,4.406,4.4,3.4901,-0.406,8,0.86,0.398,501.1,259.44,160.95,123.66,102.29,2,-1.05E-5,0.35,0.6223,0.3623,0.001622,0.003293,0.005434,-1.0,0.01538,-6.231,-2.957,0.392,-4.521
0.0152,0.01508,8.1,4.8402085304,2.6132096094,4.394,4.407,3.4889,-0.419,8,0.86,0.397,510.24,265.44,164.49,126.44,104.59,2,-1.14E-5,0.38,0.6223,0.3623,0.001617,0.003301,0.005434,-1.0,0.01538,-6.249,-2.9,0.482,-4.473
0.0152,0.01508,8.1,4.8402314186,2.6132097369,4.38,4.411,3.4881,-0.427,8,0.86,0.395,515.5,268.94,166.55,128.06,105.93,2,-1.2E-5,0.4,0.6223,0.3623,0.001609,0.00331,0.005434,-1.0,0.01538,-6.257,-2.865,0.536,-4.443
0.0152,0.01508,8.1,4.840259552,2.6132098935,4.363,4.413,3.4875,-0.433,8,0.861,0.393,519.93,271.92,168.3,129.45,107.08,2,-1.24E-5,0.41,0.6223,0.3623,0.001599,0.003321,0.005433,-1.0,0.01538,-6.263,-2.833,0.584,-4.416
0.0152,0.01508,8.1,4.840259552,2.6132098935,4.362,4.609,3.4601,-0.739,8,0.861,0.397,806.44,472.52,285.28,221.21,183.23,2,-9.62E-5,3.63,0.6222,0.3624,0.001618,0.003321,0.005433,-1.0,0.0154,-6.753,2.115,8.302,-0.062
0.0152,0.01508,8.1,4.8402605057,2.6132098988,4.362,4.575,3.4649,-0.685,8,0.861,0.397,746.26,428.58,259.89,201.23,166.64,2,-6.7E-5,2.56,0.6222,0.3624,0.001618,0.003321,0.005433,-1.0,0.0154,-6.666,0.531,5.905,-1.486
0.0152,0.01508,8.1,4.8402619362,2.6132099068,4.361,4.515,3.4731,-0.593,8,0.861,0.397,654.08,363.04,221.79,171.32,141.81,2,-3.62E-5,1.35,0.6222,0.3624,0.001617,0.003322,0.005432,-1.0,0.0154,-6.519,-1.319,3.018,-3.118
0.0152,0.01508,8.1,4.840265274,2.6132099253,4.358,4.426,3.4856,-0.454,8,0.861,0.397,535.41,282.17,174.35,134.18,111.0,2,-1.42E-5,0.46,0.6222,0.3624,0.001616,0.003323,0.005432,-1.0,0.0154,-6.294,-2.747,0.724,-4.344
0.0152,0.01508,8.1,4.8402709961,2.6132099572,4.355,4.327,3.4993,-0.301,8,0.861,0.396,429.57,213.85,133.79,102.55,84.78,2,-5.09E-6,0.17,0.6222,0.3624,0.001614,0.003326,0.005432,-1.0,0.0154,-6.047,-3.347,-0.358,-4.839
0.0152,0.01508,8.1,4.8402791023,2.6132100023,4.349,4.366,3.4937,-0.362,8,0.861,0.396,469.19,238.99,148.77,114.22,94.45,2,-7.68E-6,0.24,0.6222,0.3624,0.001611,0.00333,0.005432,-1.0,0.0154,-6.144,-3.159,0.013,-4.686
0.0152,0.01508,8.1,4.8402900696,2.6132100634,4.342,4.393,3.4898,-0.406,8,0.861,0.395,499.14,258.38,160.27,123.2,101.89,2,-1.02E-5,0.35,0.6222,0.3624,0.001607,0.003335,0.005432,-1.0,0.0154,-6.212,-2.941,0.403,-4.505
0.0152,0.01508,8.1,4.8403048515,2.6132101457,4.332,4.407,3.4875,-0.431,8,0.861,0.393,516.89,270.05,167.17,128.59,106.37,2,-1.2E-5,0.4,0.6222,0.3624,0.001602,0.003343,0.005432,-1.0,0.01541,-6.249,-2.837,0.57,-4.418
0.0152,0.01508,8.1,4.840323925,2.6132102519,4.319,4.414,3.4864,-0.443,8,0.862,0.391,525.91,276.05,170.7,131.37,108.67,2,-1.3E-5,0.43,0.6222,0.3624,0.001594,0.003352,0.005432,-1.0,0.01541,-6.265,-2.782,0.657,-4.371
0.0152,0.01508,8.1,4.8403477669,2.6132103846,4.303,4.417,3.4856,-0.451,8,0.862,0.389,530.95,279.46,172.7,132.95,109.97,2,-1.36E-5,0.45,0.6222,0.3624,0.001584,0.003363,0.005431,-1.0,0.01541,-6.272,-2.748,0.71,-4.342
0.0152,0.01508,8.1,4.8403763771,2.6132105439,4.284,4.419,3.485,-0.457,8,0.863,0.386,535.06,282.27,174.35,134.26,111.05,2,-1.4E-5,0.46,0.6222,0.3624,0.001571,0.003377,0.005431,-1.0,0.01541,-6.276,-2.717,0.756,-4.315
0.0152,0.01508,8.1,4.8403763771,2.6132105439,4.283,4.615,3.4574,-0.763,8,0.863,0.392,805.3,-1.0,-1.0,-1.0,-1.0,2,-1.09E-4,4.21,0.622,0.3625,0.001597,0.003377,0.00543,-1.0,0.01544,-6.766,2.969,9.567,0.725
0.0152,0.01508,8.1,4.8403773308,2.6132105492,4.282,4.58,3.4622,-0.71,8,0.863,0.392,768.87,446.02,269.87,209.23,173.26,2,-7.6E-5,2.91,0.622,0.3625,0.001597,0.003378,0.00543,-1.0,0.01544,-6.681,1.088,6.749,-0.99
0.0152,0.01508,8.1,4.8403787613,2.6132105571,4.281,4.521,3.4705,-0.618,8,0.863,0.392,674.17,377.87,230.34,178.15,147.46,2,-4.12E-5,1.55,0.622,0.3625,0.001596,0.003379,0.00543,-1.0,0.01544,-6.534,-0.976,3.548,-2.818
0.0152,0.01508,8.1,4.8403820992,2.6132105757,4.278,4.432,3.483,-0.479,8,0.863,0.392,552.21,293.77,181.12,139.56,115.45,2,-1.62E-5,0.56,0.622,0.3625,0.001595,0.00338,0.00543,-1.0,0.01544,-6.31,-2.554,1.018,-4.176
0.0152,0.01508,8.1,4.8403878212,2.6132106076,4.274,4.333,3.4969,-0.325,8,0.863,0.391,442.59,222.2,138.72,106.46,88.0,2,-5.79E-6,0.21,0.622,0.3625,0.001592,0.003383,0.00543,-1.0,0.01544,-6.062,-3.235,-0.165,-4.743
0.0152,0.01508,8.1,4.8403954506,2.61321065,4.268,4.372,3.4913,-0.386,8,0.863,0.39,483.32,248.33,154.25,118.58,98.05,2,-8.72E-6,0.29,0.622,0.3626,0.001589,0.003388,0.00543,-1.0,0.01544,-6.159,-3.017,0.25,-4.565
0.0152,0.01508,8.1,4.8404068947,2.6132107137,4.26,4.398,3.4874,-0.429,8,0.863,0.389,513.73,268.25,166.04,127.79,105.69,2,-1.16E-5,0.39,0.622,0.3626,0.001584,0.003394,0.00543,-1.0,0.01544,-6.225,-2.826,0.572,-4.405
0.0152,0.01508,8.1,4.8404216766,2.613210796,4.249,4.412,3.4851,-0.454,8,0.863,0.387,531.57,280.11,173.04,133.28,110.23,2,-1.35E-5,0.45,0.622,0.3625,0.001578,0.003402,0.00543,-1.0,0.01544,-6.261,-2.722,0.74,-4.318
0.0152,0.01508,8.1,4.8404402733,2.6132108996,4.235,4.418,3.4839,-0.466,8,0.864,0.385,540.53,286.16,176.59,136.07,112.55,2,-1.46E-5,0.49,0.622,0.3625,0.001569,0.003412,0.005429,-1.0,0.01544,-6.276,-2.659,0.839,-4.264
0.0152,0.01508,8.1,4.8404636383,2.6132110296,4.217,4.421,3.4832,-0.473,8,0.864,0.383,545.43,289.53,178.56,137.63,113.84,2,-1.52E-5,0.52,0.622,0.3625,0.001558,0.003424,0.005429,-1.0,0.01544,-6.282,-2.597,0.935,-4.211
0.0152,0.01508,8.1,4.8404922485,2.6132111889,4.196,4.422,3.4826,-0.479,8,0.864,0.379,549.41,292.31,180.18,138.92,114.9,2,-1.57E-5,0.55,0.622,0.3625,0.001544,0.00344,0.005429,-1.0,0.01544,-6.285,-2.544,1.016,-4.164
0.0152,0.01508,8.1,4.8404922485,2.6132111889,4.195,4.618,3.4548,-0.786,8,0.864,0.387,797.0,-1.0,-1.0,-1.0,-1.0,2,-1.21E-4,4.75,0.6219,0.3627,0.001576,0.00344,0.005428,-1.0,0.01548,-6.775,3.761,10.736,1.454
0.0152,0.01508,8.1,4.8404932022,2.6132111942,4.195,4.584,3.4596,-0.733,8,0.864,0.387,789.9,462.74,279.39,216.89,179.59,2,-8.52E-5,3.27,0.6219,0.3627,0.001576,0.00344,0.005428,-1.0,0.01548,-6.69,1.649,7.597,-0.485
0.0152,0.01508,8.1,4.8404946327,2.6132112021,4.193,4.526,3.4679,-0.642,8,0.865,0.387,693.07,392.2,238.56,184.75,152.91,2,-4.63E-5,1.74,0.6219,0.3627,0.001575,0.003441,0.005428,-1.0,0.01548,-6.544,-0.656,4.044,-2.538
